tweet_id	tweet_text	class_label
1176886859651321856	Its been 51 days, Kashmir is burning. Limited supplies of food, water, medical equipment and not forgetting the recent #earthquake jolts that uprooted its areas. #RemoveCurfewInKashmir	requests_or_urgent_needs
1176501801245433856	Stong #Earthquake O Allah protect us .Earthquake jolts more than one cities in Pakistan .My best wishes for the injured once  #stay_Safe.	sympathy_and_support
1176465270443061248	@MrNaassir @shahista210 @suriyamaham @shahwartaj07 @lalarukh6 @julystar69 @ABBASJAFREE @Whistler_PTI @farrukhshah786 @AbdulFatah652 @maryumNSharif @S_Fahim_IQ @hostirfan @naz_shaina @SamerAmeer @shahnaqi84 @mohsinmalvi19 @freinds_home @qamaruljameel @khuram_sahi 1 Minute Long or more Earth Quake in Islamabad, and Different Parts of Pakistan ἟5἟0 #earthquake	other_relevant_information
1176557453405827079	RT @CalQuake: We express our heartfelt condolences to all the victims of the M5.8 #earthquake that struck Pakistan today.	sympathy_and_support
1176464747371401216	Earth Quake with high intensity in AZAAD KASHMIRmay ALLAH Protect themAmeeenit was so scary for me I feel first time its intensity.that was so scary .. I got so afraid ὢ5ὢ5ὢ5ὢ5ὢ5ὢ5 #earthquake	sympathy_and_support
1176504643913998337	&gt; Earthquake Emergency Warning！ M 4.6 - 224km ESE of Boddam, United Kingdom USGS Magnitude 4.5+ Earthquakes, Past Hour  #地震速報 #地震情報 #Earthquake #EarthquakeEarlyWarning ＃MKNJBH #拡散希望 #相互フォロー	caution_and_advice
1176748006843899904	Shadab Khan to Donate His Earnings from Sri Lanka Series to Earthquake Victims -  #Pakistan	rescue_volunteering_or_donation_effort
1176720928576815104	RT @Ruptly: At least 20 dead after #earthquake hits #Pakistan-administered #Kashmir	injured_or_dead_people
1176810587113885697	Height of Madrassa Education and these Dumb/ Inhuman Paki politicians want #Kashmir #Imrankhans special advisor on media Firdous Ashiq Awan says #Earthquake in #POK POj&amp;k is Tabdeeli wished by Allah . What about thoes Innocent lives lost?? Pathetic !!	other_relevant_information
1176919801278713856	September 27 to be observed as Kashmir Solidarity Day, govt announces. #pakistan. #kashmir	not_humanitarian
1176933141501624326	Massive #earthquake in #Mirpur #azadkashmir Recorded on Ricter Scale 6.8. Rawalpindi Islamabad Peshawar and Lahore Also Effected. News of Heavy Damage. May God Bless and Keep Every one Safe. Ya Allah. Allah Rahm. Allah Khair.	sympathy_and_support
1176874313343033345	Death Toll From Yesterday #earthquake Has Rose to 37 With More than 500 People InJured So Far In AJK ὡ3 Prayers Are With the Affected People.	injured_or_dead_people
1176723780955234305	Pakistani Fed Info Advisor found the root cause behind #earthquake. Next Nobel Prize Ἴ6 in Physics, Chemistry, Biology, Economics and peace combined is waiting for her.	not_humanitarian
1176507899289493510	RT @jazengr: So the death toll has risen to 19 and injured are over 300 with large-scale destruction near Mirpur AJK. #earthquake	injured_or_dead_people
1176562544804343810	Earlier today deadly and scariest#earthquake of 5.8 magnitude took place in my local city Jatlan and its surrounded areas. Almost about 20-25 people have lost their lives including one my uncle &amp; niece of my friend &amp; more than 300 been injured and shifted to nearest hospitals .	injured_or_dead_people
1176605431646576640	Could all Muslims on my TL kindly recite and share this for everyone affected by the #earthquake in #Pakistan and those under siege in #Kashmir. Thank you . ὤFἿC	sympathy_and_support
1176571344391168001	@MajorPoonia  this kinda goof must resign immediately. @ImranKhanPTI ya got Ralu Kattas in ur team. #PAKISTAN #earthquake #IKFightingForKashmir #PakArmy #SaudiArabia #Mirpur	not_humanitarian
1176499751958777856	RT @khamoshitordo: Recite please &amp; do dua for everyones safety #earthquake Ya Allah rehm ὤF	sympathy_and_support
1176518154530566145	Dear friends pray for People of AJK and Jehlam.Our Brothers and Sisters are facing deadly #earthquake.We dont know how many people are killed and wounded. Requested to Volunteers and Transporters for Activism without any discrimination. @AbdulAwadood @amjadrshdyahoo1 @BncPage	sympathy_and_support
1176700862871285761	Pakistan becomes latest country to suffer severe dengue outbreak. #pakistan	other_relevant_information
1176516365576036354	My thoughts &amp; prayers with all those affected by the #earthquake today. Reports from #Mirpur #Kashmir are heartbreaking. Praying for everyones safety. ὡ3	sympathy_and_support
1177119128257257472	I felt another #earthquake here in #Lahore . Ya Allah reham.	not_humanitarian
1176491441406783489	#EarthQuake catastrophic disaster in Mirpur Azad Kashmir Massive injured being rushed to hospital Roads and infrastructure Damaged very badly. casualties are expected.	infrastructure_and_utility_damage
1176659388452548608	@RTErdogan We are thankful you took stance on #Kashmir issue, youre truly a great Muslim leader.. Love from #Pakistan #KashmirStillUnderCurfew #SaveKashmir	sympathy_and_support
1176486235914854402	Praying for the well being of all those who have been effected by the dreadful earthquake. May Allah keep all of you in His protection. Ameen ᾓ2 #earthquake	sympathy_and_support
1176496970791305216	#earthquake #AJK #Mirpur #Kashmir Over 25 Death, 370 injured &amp; some 220 houses/shops/mosques are either partially or completely damaged	injured_or_dead_people
1176566270516432896	25 died and 452 injured have been reported till 10 pm as per report presented to CS AJK out of which 160 critically injured while 292 are minor injured. #earthquake #AJK #Kashmir	injured_or_dead_people
1176565559951077376	@Aadiiroy #firdousashiqawan #ShameOnYou making jokes Hundredds of people injured and some died in #earthquake And youre using Tabdeli slogan ? #ridiculous act #firdousashiqawan	not_humanitarian
1176607988594950145	Prime Minister Imran Khan met with President of Ethiopia H.E. Mrs. Sahle-Work Zewde on the sidelines of 74th UNGA Session in New York. ἞A἟9 #Ethiopia #PrimeMinisterImranKhan #Pakistan ἟5἟0 #USA ἟A἟8 #UnitedNations ἟A἟3 #UNGA #UNGA74 #PMIK #PTI #Kashmir #PakistanStandsWithKashmir	other_relevant_information
1176503053572300805	#earthquake in #Pakistan rescue workers across the Pakistan should reach there, no political scooting no criticism only help to helpless.	rescue_volunteering_or_donation_effort
1176530836755308547	Only my second day in Azad Kashmir, never expected an earthquake to be part of the itinerary. Thankfully everyone in my family are safe. Please keep those impacted by this terrible event in your thoughts and prayers. #Earthquake #Mirpur #AzadKashmir	sympathy_and_support
1177131573797380097	RT @MohsinBilalKhan: #EarthQuake in Islamabad and in different areas of Pakistan! Please keep Praying!	sympathy_and_support
1176466969413005315	RT @ZarbeKaleemi: @OfficialDGISPR Thank you #PakistanArmy for your prompt action for rescuing the victims of earthquake in #AJK #earthquake	rescue_volunteering_or_donation_effort
1176491616837799937	Ya Allah Rehman! 5.8 magnitude #earthquake struck the depth of 10 km with its epicenter lying 1km southeast of Mirpur, Azad Kashmir. Immediate life saving rescue operations needed to avert catastrophe. Prayers for injured &amp; everyone. May Allah protect us all from calamity.	sympathy_and_support
1176748973127864320	Jatlan, near kashmir. 50 wounded and shifted to hospital. I hope people living thr visit and donate blood and volunteer themselves. #earthquake	rescue_volunteering_or_donation_effort
1176769311492493314	Punjab at forefront in India against Delhi’s Kashmir policy. #pakistan. #kashmir	not_humanitarian
1177146978431422464	Five killed, others injured in Iran train accident -  #Pakistan	injured_or_dead_people
1176492380645728256	RT @awaited_hope: Heard about #EarthQuake happened in Pakistan &amp; Indian Controlled Kashmir. Praying for everyones Safety.ὤFὤF	sympathy_and_support
1176726335571578885	@mohsinmalvi19 @MrNaassir @shahista210 @suriyamaham @shahwartaj07 @lalarukh6 @julystar69 @ABBASJAFREE @Whistler_PTI @farrukhshah786 @AbdulFatah652 @maryumNSharif @S_Fahim_IQ @hostirfan @naz_shaina @SamerAmeer @shahnaqi84 @freinds_home @qamaruljameel @khuram_sahi Salam dear friend @mohsinmalvi19 and everyone agreed with you at the time of #earthquake we all should pray for our country to be safe from all types of disasters given by AllahPak we should also recite #Astaghfar so many times, to seek forgiveness from almighty Allah,	sympathy_and_support
1176571424720506880	RT @NailaQureshi999: May Allah keep safe #Pakistan #earthquake	sympathy_and_support
1176898672711413761	Dozens of people have been killed and over 400 are injured due to yesterday’s earthquake in #Pakistan. The injured &amp; wounded need your help. #MuslimAid is on the ground, your generosity could save lives! Donate NOW: £75 could provide urgently needed medical supplies &amp; treatment.	injured_or_dead_people
1176474021032026112	Lots of prayers and wishes for everyones safety and well being #earthquake	sympathy_and_support
1176556217503813638	Saddened by human loss n earth quake. Our thoughts &amp; prayers r wd bereaved families. May Allah protect us from natural &amp; man-made disasters. #earthquake	sympathy_and_support
1176600154109108227	Do not grieve; indeed Allah is with us. Quran 9:40 Please stay strong and be safe. Keep praying for yourself, for your family,for country, for Muslims all over the world. May Allah ease the difficulties for us! Ameen #earthquake	sympathy_and_support
1176482934284570626	RT @Hamidwaziristan: Allah save us all #IKFightingForKashmir #earthquake	sympathy_and_support
1176484207658491905	Earthquake .. #azadkashmir #Pakistan	caution_and_advice
1176938367247953921	All three countries should pool their talent and share knowledge and R&amp;D to build intellectual capacity in a number of areas - PM Mahathir and PM @ImranKhanPTI agree on this on #Pakistan #Turkey #Malaysia collaboration @LodhiMaleeha #APPNews #PMIKInUSA	not_humanitarian
1176488138333663232	#PTI govt implemented Aid in Action of Civilian Power Ordinance in all KP. It gives #Pakistan army immense power to detain ppl for unlimited time. Loads of PTM members &amp; other missing ppl arrested using this law. Its absolute Martial Law, a lawyer said	not_humanitarian
1176479618792075264	As #earthquakes with 5.8 magnitude jolts parts of #Pakistan, a building collapsed in #Mirpur #azadkashmir, leaving 50 persons so far wounded.	infrastructure_and_utility_damage
1176840817371041793	Unlike #USPakistan, India-USA relation is multi-faceted; it was disheartening to see Indian media restrict itself only to #Pakistan, when #IndiaUSA ties had many more areas to cover, writes @sreemoytalukdar.	other_relevant_information
1176500482489159681	Death toll in #Mirpur #earthquake has risen to 19, according to officials. Nine bodies in Div HQ Hospital and 10 deaths in a village in the jurisdiction of #Jatlan	injured_or_dead_people
1177090139383898112	#US President Trump has said that he has discussed the #Kashmir issue with the leaders of #Pakistan and #India and ready to meditate on the issue. Modi Big setback #Trump said Ready to do what I can on #Kashmir @narendramodi #KashmirStillUnderCurfew	not_humanitarian
1176486089965678593	RT @gohrzmn: Horrifying pictures of #earthquake in Mirpur Azad Kashmirὢ2 May God keep everyone safe, Ameen!!!	sympathy_and_support
1176476774437478405	More Then 10 Casualities &amp; 100+ are injured Heavy damages in Mirpur, Bhimbar and other areas of AJK due to earthquake Ὁ4 #EarthQuake	infrastructure_and_utility_damage
1176517117539213312	May Allah SWT save us from natural disasters and His wrath through which He punishes transgressors and give us vision so that we can reform ourselves and help those who are under trial! #EarthQuake ὢ2	sympathy_and_support
1176962955889561601	So President @realDonaldTrump asserts something on #Kashmir needs to be worked out since #Pakistan and #India are nuclear countries. #StandwithKashmir	other_relevant_information
1176467560876912640	The #earthquake epicenter was #Jhelum. Emergency has been declared in #Mirpur #Kashmir hospitals. Large cracks have appeared in roads.	caution_and_advice
1176493765558702081	19 killed and 300 + injured in Mirpur AK #earthquake	injured_or_dead_people
1176785382878384128	KORT Mobile Medical Ambulance is on move with Doctors on Board ! Area of coverage : Jatlan, Sanga , Pulmanda, Small Sharif , Pindi Sabarwal , Sohawa Please Call Emergency Hotline 0342-5466911 for any medical aid at your doorstep #earthquake #Kashmir #MirpurAzadKashmir	rescue_volunteering_or_donation_effort
1176525356171497473	R u talking about this missile GBU-57A/B Massive Ordnance Penetrator hit by india with the help of Israel in Pakistan is the responsible for massive #earthquake #ClimateChange #ClimateHoax	not_humanitarian
1176504580672299008	RT @ziyadafreenaho: #earthquake pray and hope that everyone is safe. May Allah forgive us all.	sympathy_and_support
1176816783845744646	Here is the list of the persons who lost their lives in Tuesdays #earthquake in #Mirpur district. Those who belong to #Bhimber had also died in the territorial limits of Mirpur. RIP	injured_or_dead_people
1176480103687184385	Whether its pok ir iok! Show some maturity man we should pray for the departed souls more than 100 are injured and 4 are dead already i can see some indians laughing on us yaad rkhna Khuda dekhrha time tumhara bhi ana hai #earthquake	injured_or_dead_people
1176555048211496960	Thats so scary ὢDὢD YA ALLAH REHAM FRMA HUM GUNAHGARON KO BKSH DY Ameen Prayers for all those who were affected * May Allah protect us from any kind of calamities. AMEEN #earthquake	sympathy_and_support
1176533656392933378	Very sad to know about #earthquake in Northern areas and Kashmir.May Allah safe for us,Rest in peace all dead person..	sympathy_and_support
1176707826758094854	Notice visible omission of ‘ Kashmir’, which should have been main topic of discussion by our FS?	not_humanitarian
1177127267845230593	After the 5.8 magnitude earthquake struck #Pakistan families are trying to find safety, many are in critical health conditions &amp; lack basic supplies. Our teams are on the ground right now. Your help can reach the people of Pakistan today. Donate to:	requests_or_urgent_needs
1176482347459457024	What about People In IOJ&amp;K? They were already going through hard times, and now this Earthquake.. may Allah Ease their pain.. Ὁ4Ὁ4 Yaa Allah, Forgive Us.. Help us.. #earthquake	sympathy_and_support
1176523625966555136	#earthquake May ALLAH Keep HIS Blessings on us. ὤF	sympathy_and_support
1176499848662511617	RT @NLAmbPlomp: My condolences to the affected families of #earthquake in northern #Pakistan. Wishing recovery to all the injured! /	sympathy_and_support
1176540139692142592	Tehreek Labbaik Pakistan #TLP wholeheartedly stands with #Earthquake-victims. Government should take immediate measures to ensure safety of all citizens. #Lahore Mirpur Azad Kashmir Ya Allah Jhelum #تم_نےیقین_کیسےکیا #IKMalignsPakistan #KarachiRain	sympathy_and_support
1176904506422026240	@Muslim_Aid #Pakistans ambulance is available at the accident and emergency dept of DHQ Hospital #Mirpur. The needs and capacity gaps are being received by the Medical Superintendent of the DHQ which includes medicine services, ultrasound &amp; x-ray machines. #EarthquakeinPakistan	rescue_volunteering_or_donation_effort
1176859212422557696	The death toll from yesterdays devastating #earthquake in southern Azad Jammu and Kashmir rose to 37 with more than 400 wounded	injured_or_dead_people
1176465869033082881	Massive earthquake joltx felt in lahore. Ya Allah reham. I was taking a nap n it felt like someone jolted my couch. It was really scary. Still feeling small tremorx. May Allah forgive us. #earthquake	sympathy_and_support
1176503482217639936	Tell us how many of your dogs were killed when Pakistan Air Force attacked India on February 27. And you are showing bravery by dropping 5 balakot trees. Learn to lie. Your end will be very painful. God willing.	not_humanitarian
1176915947069812737	Quake death toll rises to 37, relief activities in full swing: DC #APPNews #Earthquake #EarthquakeinPakistan #Mirpur #AJK @ndmapk  via APP	injured_or_dead_people
1176757410343587841	Reminds me of #2005Earthquake. Masoods disappearance in 2005 was no less than #Earthquake our lives had been severly jolted ever since	not_humanitarian
1176496778880966663	May Allah Almighty bless all of us #earthquake	sympathy_and_support
1176497457129238528	Death Toll Rises to 19 and Injured Ones to 300 #Earthquake. #AJK #earthquake	injured_or_dead_people
1176569826015211520	My prayers are with the people of #Kashmir as they deal with this #earthquake The communications blockade needs to be lifted NOW. Folks need to know that their loved ones are safe &amp; people need to coordinate emergency services @AmitShah	sympathy_and_support
1176556507393069056	Very Sad To Know about deaths in Mirpur May Allah Pak Grant Them Highest Ranks in Jannah. My Condolences are with families of deceased. #earthquake	injured_or_dead_people
1176531941539176453	Latest on the death toll: 23 killed, more than 400 injured - via GeoNews	injured_or_dead_people
1176815408910872576	Well come sister to visit Pakistan, &amp; May , june is the best season for visiting Northern Areas of Pakistan,	other_relevant_information
1176637441274449922	Focusing on rescue activities in quake-hit areas: NDMA Chairman. #pakistan	rescue_volunteering_or_donation_effort
1176500029659525124	Sad news from Kashmir, Kindly Pray for the health of the affected people. #EarthQuake #Kashmir	sympathy_and_support
1176549918103748608	RT @aamir_gopang: Prayers with victims ! Rest in peace Allah bless them #Azadkashmir #earthquake	sympathy_and_support
1176469960304054272	RT @Dr_AyeshaNavid: Mirpur Azad Kashmir #Earthquake May Allah have mercy upon us all. Ameen	sympathy_and_support
1176472356757409792	Please Pray For Azad Kashmir(pk) #earthquake #PrayForAjk	sympathy_and_support
1176533463538618368	My Prayers to Pakistan ! #earthquake	sympathy_and_support
1176515611297533952	RT @iK_Waseer: A fellow updated, Building collapsed in Mirpur. 50 are injured. #earthquake	injured_or_dead_people
1177068053043060736	Islamic Relief Pakistan visited the affected areas of #Jattlan and responded in #Earthquake. Proud to be a part of Rapid Need Assesment. #ReachingtheUnreached	rescue_volunteering_or_donation_effort
1176500224933683200	RT @nimrajaved28: Stay safe Pakistan Let this be a reminder to the fragility of life #earthquake	sympathy_and_support
1176476063825825792	May Allah❤️ forgive us for our sins and our silence on murder of innocent peoples of #Kashmir. Stay safe! #earthquake	sympathy_and_support
1176574539364544512	Official reports confirms 20 casualties and more than 100 injured. These images of Property and Infrastructure loss shows the intensity of the #Earthquake #EarthquakeinPakistan	injured_or_dead_people
1176528766031585281	#spreadtheword #Earthquake #earthquakes #EarthquakeAlert #BREAKING  Copied from BDonorsPakistan #MadadFoundation	other_relevant_information
1176845472968978434	#ThankYou #Turkey for support on #Kashmir #Pakistan	sympathy_and_support
1176469844516069376	May Allah keep save everyone in both Pakistani and Indian Kashmir. Ameen Heavy destruction and casualties suspected in Azad Kashmir and Mirpur, still no news from Indian oppression in Kashmir. #earthquake	sympathy_and_support
1176499469677944838	Praying for everyones safety. ὤF #earthquake	sympathy_and_support
1176696824331218944	RT @TheMcBang: My home city too ᾗA May Allah bless all those who have been affected by this devastating earthquake	sympathy_and_support
1176540717319168001	Good morning everyone, have a great week full of energy and focus. There was a nice tent pegging show in Park View #Islamabad, enjoyed shooting over the weekend. Beautiful #horses and skilled riders from all over #Punjab took part in two days eve. #pakistan #photography Ἴ7἟5἟0὏7	not_humanitarian
1176850337128468480	President Erdogan has condoled tragic loss of life in earthquake in Pakistan ἟5἟0἟9἟7 #earthquake @RTErdogan @Mogadishu_EAH @trturducom @trtworld @TrEmbIslamabad @Mustafa_MFA @trt @MFATurkey @Communications @Turkey @PakTurkey @PakTurkSchools @pakturkfamily1 @Turkey_Home	sympathy_and_support
1177137369562193920	Today a Free-Medical Camp was organized by Pakistan Army in Nushki to Provide Medical Care more than 700 People. Thank you PAK ARMY #Balochistan #Pakarmy #nushki #medicalcamp #Pakistan	rescue_volunteering_or_donation_effort
1176572844626649089	pray for thoes who have been affected from earthquake.  YA ALLAH HUM SAB PR RAHAM FRMA (Ameen)#earthquake #mayallahprotectus.	sympathy_and_support
1176542835430105088	RT @KashmirLobby: At least 20 killed as #earthquake hits #Pakistan administered #Jammu &amp; #Kashmir.	injured_or_dead_people
1176569121305255941	According to assessment, 22 people, including army soldier, lost lives in tremors while 160 people injured as per civil administration record @OfficialDGISPR @peaceforchange #earthquake #Mirpur	injured_or_dead_people
1176550737385537536	Another tremor, man this is scary. YA ALLAH Rehm(Aammeen) #earthquake	other_relevant_information
1176477084765569025	A strong 5.8-magnitude #earthquake jolted Pakistans KP and Punjab side. The worst hit was Mirpur, Azad Kashmir, according to chief meteorologist Muhammad Riaz. At least 4 reported dead and 70 injured in AJK. Pakistan Army troops with aviation and medical support teams dispatched	injured_or_dead_people
1176468873656315905	Warning was issued before #earthquake in #Pakistan #Kashmir	caution_and_advice
1176480293827612672	People of Mirpur, Jatlan and Jehlum are in my prayers. Hearing many towns are submerged in water from a nearby dam canal #earthquake	sympathy_and_support
1177118268978581504	There is a need to speed up work on water development projects in order to prevent depletion of underwater reservoirs,” said Balochistan CM Jam Kamal.  #Pakistan	other_relevant_information
1176477036258439170	May allah save all people of Pakistan ᾓ2ἿBAameen. #earthquake	sympathy_and_support
1176744276195205122	RT @DiyaSalim: May Allah protect us ὤFἿBfrom him Azaab ὤFἿBand show mercy on those affected by the earthquake #earthquake	sympathy_and_support
1176913433926803456	The latest Daily News Lounge!  Thanks to @prakash_pal92 @LightWarriorsLg @saleem13685936 #pakistan #earthquake	not_humanitarian
1176483816212500481	Allah paak is not happy with us, we are not helping our Muslim brothers, sisters and children. May Allah paak gives us courage to stand with them and have mercy upon us. #Earthquake	not_humanitarian
1176544646652186626	Sad feelings with intense sorrow at the loss of lives and destruction caused by #earthquake in #AJK. We are with the affectees of earthquake. ὢDὢ2ὢ2	sympathy_and_support
1176715746707161090	Natural disasters do not ask before they knock your doors. Today 5.8 magnitude earthquake hit our grounds but sehat karwan is trying to reach the affected areas. We will provide free medical and rehab facilities to the affected people and will address the casualties. #EarthQuake	rescue_volunteering_or_donation_effort
1176479730440314880	Distressing Images Of Destruction Emerge From Azad Kashmir After The #Earthquake	other_relevant_information
1176564057639403521	Earthquake in different regions of Pakistan May Allah protect everyone of us. #earthquake #EarthquakeInPak	sympathy_and_support
1176520761684701185	Exclusive pictures- IPN 19 dead, more than 300 wounded as powerful earthquake jolts parts of Pakistan #earthquake	injured_or_dead_people
1176837853659242496	#EarthquakeInPak death toll risen to 38, over 500 injured #Pakistan	injured_or_dead_people
1176495355648782337	And we send not the signs except as a warning AL quran May ALLAH have mercy on us though our deeds are filthy rags, Ameen #azadkashmir #Ya ALLAH #earthquake	sympathy_and_support
1176477146530951169	Many houses are expected to have partial damage. #Earthquake	infrastructure_and_utility_damage
1176470573540679680	May everyone in the #earthquake effected remains safe	sympathy_and_support
1176809632091844608	RT @thenews_intl: #Earthquake in Pakistan: #Japan offers assistance Read more:  #TheNews	rescue_volunteering_or_donation_effort
1176828622419767298	RT @HayaJadon: Mirpur Azad Kashmir earthquake: Humans to save lives  May Allah protect #earthquake	sympathy_and_support
1176683827734994944	Humanity still alive.. Please help others, May Allah forgive all of us..	sympathy_and_support
1176761141508358144	#Earthquake in #Pakistan: Death tolls rises to 30 with over 450 injured. We are sad over losses. Prayers for early recovery of injured and souls departed during earthquake. Allah is Merciful Lord. @ndmapk	injured_or_dead_people
1176493218109825029	@UN @UNHumanRights @ifrc please intervene in Indian Occupied Kashmir people there are in desperate need for the medical supplies and equipment.	requests_or_urgent_needs
1176539804298858496	Punjab govt dispatches rescue teams to help earthquake victims. #pakistan	rescue_volunteering_or_donation_effort
1176940581425205253	RT @pakistaninews: COAS directs immediate rescue and relief efforts to aid earthquake affectees. #pakistan	rescue_volunteering_or_donation_effort
1176748335119704070	With a smirk on her face, #FirdousAshiqAwan, PMs Special Advisor on #Media, says the earth didnt like our #Tabdeeli and it caused the #EarthquakeinPakistan. 20 dead and dozens injured in #Mirpur #Earthquake.	injured_or_dead_people
1176474261374013440	May Allah keep everyone safe in Pakistan &amp; India, just saw the news of this massive #Earthquake which effected major parts of both countries.	sympathy_and_support
1176704626395144192	#COAS directs army troops to visit #earthquake-hit areas Read more:  #TheNews	rescue_volunteering_or_donation_effort
1176465347697881089	Reports of widespread destruction in parts of Azad Kashmir. May Allah keep everyone safe, praying that there are no casualties or serious injuries. Hope rescue efforts can start immediately. #earthquake	sympathy_and_support
1176869680067358720	The death toll from the earthquake in #AzadJammu and Kashmir (AJK) has risen to 30, with the injured numbering around 450.  #NayaDaur #AJK #Earthquake #Pakistan	injured_or_dead_people
1176485450472677377	RT @M_UsmanPak: May Allah keep us safe. Images via @Fahad4014 #earthquake	sympathy_and_support
1176498123771920384	Reports say that in Mirpur Division, 19 dead and more than 300 injured due to the #earthquake	injured_or_dead_people
1176467960858324992	RT @imkashmir_: Pray for us ὢDὢDὢD #earthquake	sympathy_and_support
1176550646985764869	Damange in #AJK #Jhelum &amp; #Mirpur.Army troops are dispatched to rescue the operation. May Allah help the victims with his blessings. #earthquake	sympathy_and_support
1176476949750931461	Hope my friends from Lahore, Islamabad and earthquake effected areas are safe and sound. May Allah protect us #earthquake #Pakistan	sympathy_and_support
1176556375733952513	My heart goes out to all the people who lost their lives in todays #earthquake. My thoughts and prayers are with their families. May all the departed souls rest in peace and May Allah protect all of us from these natural calamities	sympathy_and_support
1176478432617779201	May Allah keep everyone safe. May Allah keep everyone safe in AJK. Please pray for people of AJK. And dont joke about earthquake. You people dont even have souls. #earthquake	sympathy_and_support
1176481520883814402	and his need of HIM, so he turns to ALLAH, may He be exalted and glorified, in supplication, beseeching and humility, in the hope that ALLAH will lift this great distress from the people. #earthquake	sympathy_and_support
1176504780954439681	RT @shapingherworld: #earthquake. Safety and #support #help to those in this devastated area #Pakistan	sympathy_and_support
1176911797535825928	DAY 51 ὢ2Ὁ4#Kashmir What next?? @ImranKhanPTI #KashmirStillUnderCurfew #earthquake	not_humanitarian
1176499320717303809	RT @GhaffarDawnNews: Allah Rehem. Its seems very dangerous. Hope and Pray no major damage . #earthquake #Pakistan	sympathy_and_support
1176709717722353665	The day we civilian be able to help ourselves in Natural Disasters will be the day well be in position to Question Military supremacy and ask for Civil supremacy. #earthquake #EarthquakeinPakistan	not_humanitarian
1176710233223323648	Request to All Myh Pakistanis, Please Recite It and Retweet It ! ὤFἿCὐ1 May Allah Keep All of Us Safe from This Torment (Ameen !). ᾓ2ἿCὉ4 #SuratAlZalzalah #Earthquake #Pakistan	other_relevant_information
1176542376602603521	More Information visit  #earthquake	other_relevant_information
1176580464016072704	Ya Allah Khair. #Earthquake Tragic news of building colapsing, ِinjured ,loss of precious lives due to earthquake in Mirpur, Azad Kashmir, prayers for all those wbo have been affected by #earthquake . یا اللہ رحم ! وہ اپنے ہونے کا یوں بھی احساس دلا دیتا ہے ὤF	sympathy_and_support
1176467431776296961	RT @salmi_gull: #earthquake Allah hu akbar.I hope everyone is safe specially in #Mirpur #AzadKashmir	sympathy_and_support
1176467980550643717	Hope everyone is safe! This #earthquake felt intense.	sympathy_and_support
1176511923598307328	There has been an Earthquake in Mirpur, Azad Kashmir, with tremors spreading to Islamabad and Delhi. There are reports of 100+ injured and 3+ dead. May Allah help those affected and help us recover. Please pray for the people of Kashmir. #earthquake #Kashmir #AzadKashmir	injured_or_dead_people
1176528144335036417	@OfficialDGISPR @peaceforchange #Haarp technology used by #israhell n America on #Pakistan #Earthquake &gt; #HAARP technology #Kashmir &gt; #Pakistan &gt;#27Sep They chosen a location near #IOK, to divert states attention form 27 sep event.	caution_and_advice
1176919825974775810	At least 37 people are now confirmed dead in the devastating #earthquake that rocked Azad Jammu and Kashmir’s (AJK). May Allah Almighty rest their souls in peace. And give their loved ones strength &amp; patience. Ameen. #EarthquakeinPakistan	injured_or_dead_people
1176740952855195649	Ya Allah reham! The images of this catastrophic earthquake are devastating &amp; heartbreaking. we need to do Astaghfaar and prayers for every one out there. May Allah save us all from all kinds of calamities!	sympathy_and_support
