tweet_id	tweet_text	class_label
1111320138383589377	@BobThePsychic1 @Lnr57 @Sandy_Beach3001 @GiacomoCeraolo @james_nuccio @mal1976retaf @TammyChabot @dianne1h @NancyLucky @kimsey_n @Helen47 @LadyChesapeake @Mountainman0491 @aztattude @bonham_mr @Creamsickill @cliff_field @Desert_Crow @Gerry_a11 @freeBikerBot1 @NotcherBizness @OutlawedMind @happydavid67 @gillis_lester @Irishbillyclub @UKnowMikeOxlong @NewzGive @the_amish_txtr @1st04Bravo @liljaebird @jbrady177 @dlr_rrx @Andy9375 @Arrestresisters @Trumponly @DocEvangelista @lindanix110 @Roe50 @CraigRSawyer @HappyKat9 @4freeitsfree @praisin7 @mickrussom @sufferingsoul68 @doubleclick1122 @JdtwoD @wisecc1 @canalzone721 @ArvilsArk @Biker_Bot1 Remember when trump didnt even bother to visit Nebraska during the flooding there? He didnt want to interrupt his multiple Florida golfing vacations.	other_relevant_information
1112496745706110976	LINCOLN NEBRASKA FLOOD WARNING FROM GOD ALMIGHTY  via @YouTube	caution_and_advice
1110339582313156609	#Flood19 victims in #Nebraska and #Iowa are being overwhelmed in a good way by the outpouring of support from their friends and neighbors and strangers. From @KevinColeOmaha:	sympathy_and_support
1112536056853946373	Proud to be from Wisconsin. Farmers take care of each other! God Bless all those affected by the flooding. ❤️	sympathy_and_support
1111847935225065473	#Nebraskafloods2019 damaged dozens of levees throughout the region. We fly with the #Nebraska @CivilAirPatrol to evaluate the levee system &amp; see first hand whats being done to secure against future catastrophes. @WOWT6News #Exclusive @RogerHamer1	infrastructure_and_utility_damage
1111414506792452099	Harvest Hope partners with truck drivers to donate water to Nebraska flood victims &gt;&gt;&gt;	rescue_volunteering_or_donation_effort
1111653667843788800	Nebraska breweries band together to brew beer that benefits flood victims	rescue_volunteering_or_donation_effort
1111772717932527617	Ill be performing April 5th at South Omahas Finest Tequila Garage. This is a benefit show for the flood relief. 100% of the proceeds will be donated towards helping those affected by the flooding here in Nebraska. Help spread the word and come out next Friday. #NebraskaStrong	rescue_volunteering_or_donation_effort
1112895389856907264	@Sandersonk1964 @KamalaHarris In Nebraska right now a great share of the state has been hit. Homes ruined, business not open,roads destroyed.yet from all over this county truckloads of food, water, hay, vet supplies, necessities are pouring inthat is what America is all about.	other_relevant_information
1110316548940550149	And we hear nothing about this from Republicans. I think when there is a Democratic President he should declare a national emergency and cease all federal funding to Iowa, Nebraska and Wisconsin. No more farm programs or subsidies. They and PR are all citizens.	not_humanitarian
1111386248860454912	Local food trucks are raising money for flood victims #Nebraska	rescue_volunteering_or_donation_effort
1110921750089392128	Nick Luchsinger from our Columbus Loan Production Office talks about the impact of the extensive flood damage in northeast and north central Nebraska.	other_relevant_information
1110746118437158912	#NebraskaStrong All proceeds (100%) go to Nebraska Farm Bureau Relief Fund which was created to aid Nebraska farmers, ranchers, and rural communities suffering from the natural disasters that have impacted Nebraska. #Nebraskaflood #NebraskaFlood2019 #GBR	rescue_volunteering_or_donation_effort
1111413385332031492	We quickly raised $1500 in Emergency Funds for this combat veteran and his young family. He cried with gratitude. He was overwhelmed by the swift response. I am incredibly humbled by our Teamwork and steadfast support of our veterans in need/crisis. Together we are unstoppable!	rescue_volunteering_or_donation_effort
1110294852665786368	The Buffalo County Board of Commissioners said the county doesnt currently qualify for individual assistance at the federal level. If enough damage reports come in, federal funding may eventually become available.	not_humanitarian
1112120072967999488	@xvxCandyManxvx @thynes24 @e_legallyblonde @DJEvillincoln @Dottie_VonEast @LowerMyBills NE is the abbreviation for Nebraska	not_humanitarian
1111765210006728704	RT @eaglebroadband: Help our neighbors in Nebraska and donate one for flood relief online at  .	rescue_volunteering_or_donation_effort
1110647710783295489	Nebraska fires mens basketball coach Tim Miles after seven seasons - Omaha World	not_humanitarian
1110548730216939521	These stories are just heart wrenching	not_humanitarian
1110668194639863808	To aid in flood relief efforts in Nebraska &amp; Iowa, Chevrolet dealers from the Omaha/Lincoln metro area pulled together to Fill The Trucks. Thanks to Chevrolet, Creighton University, CHI Health Center, Ralston Arena, Omaha Lancers &amp; Omaha Beef for being part of such a great cause!	rescue_volunteering_or_donation_effort
1112686073103171584	Ἶ01312 N 58 Ὢ9 For Rent Great one level #2bedroom house close to University of Nebraska. #section8 approved, kitchen appliances + 1 car garage. Washer/Dryer Included, finished basement &amp; fenced yard completes this place. Ὢ9 One application fee FREE * Conditions may apply.	not_humanitarian
1112788272550473730	Thank you to @livingonearth for reairing an essay I wrote a couple of years ago about my hometown in Nebraska, in this episode that also addresses the recent flooding in the state:	not_humanitarian
1110270403702910981	Continue to pray for our friends and neighbors in Western Iowa and Eastern Nebraska. #floods2019	sympathy_and_support
1111660478437179392	Regents being briefed on NUs response to #NebraskaFlood. System-wide response is being led by @UNLExtension Director @cahibberd: The U of Nebraska has an opportunity to put into place a thoughtful, coordinated, system-wide effort to help Nebraskans deal with this flood.	rescue_volunteering_or_donation_effort
1113264474390179841	A humble plate of food is so much moreit is a message that someone cares. That we are here for you during difficult times. We must build a future where nobody goes to sleep hungrywhere families don’t wonder how to feed their children. But we can only do it together!	rescue_volunteering_or_donation_effort
1110923515237224451	Statewide tornado drills taking place right now in Nebraska and Iowa. Its time to get ready for the spring 2019 storm season! Lets all stay safe and always know what to do if a warning is issued. #newx #iawx	caution_and_advice
1112021987487088640	An agricultural organization in the western Twin Cities will collect food and supplies Saturday to help farmers and others affected by severe flooding in Nebraska	rescue_volunteering_or_donation_effort
1113106554654547968	To date, @FrontierFarmCr has donated $175,000 to support the relief efforts of the @RedCross, the Nebraska Farm Bureau and the @NECattlemen’s. Additional donations are being made by #FarmCredit, including @CoBank, which committed $300,000 to Midwest flood relief.	rescue_volunteering_or_donation_effort
1111446839012794368	Good Cause! 2 shirts away from raising $2000 for flood relief.	rescue_volunteering_or_donation_effort
1112973862898188288	@SandraK93322487 I am trying to find the link to donate to her care???? Where is she now? I would pay to have her transported to me if necessary. She may love life on the great plains! I think I know of a perfect home for herwith my friend in Nebraska!	rescue_volunteering_or_donation_effort
1110869684121939968	@SportsTalkBarry @realDonaldTrump @TuckerCarlson Hey Barry, I’m sure it’s Trump’s fault. Don’tcha know? He’s behind the JFK assassination, Watergate, the Holocaust, 911, Jussie Smolet, the Flooding in Nebraska, and finally, FOR MAKING AMERICA GREAT AGAIN! Go cry in your beer you whine sack	not_humanitarian
1110685420466171904	In chapel tomorrow, we will collect a special offering to support the communities around Nebraska that have been affected by flooding. Our offering will go to @OrphnGrainTrain disaster relief. Please pray for those affected by the #NebraskaFlooding.	rescue_volunteering_or_donation_effort
1110703510545465344	200 pages in and couldn’t help but to buy a few more to share the wealth. Art and creativity at its absolute finest. @ Lincoln, Nebraska	not_humanitarian
1110679550512365569	It’s called where the ground can’t absorb the water. It’s too much for it to handle n what happens? Flooding. You should have learned this in school.	other_relevant_information
1111405122444120066	The University of Nebraska Omaha Love Your Melon Crew sure knows how to make kids happy – with potato chips and fruit (don’t worry, other food was served)! Thank you for your continued support of #MealsThatHeal!	rescue_volunteering_or_donation_effort
1111009762039070720	Please share this with anyone you know who was affected by these storms and anyone you know that would like to help. Also please donate if you can to states like Nebraska.	rescue_volunteering_or_donation_effort
1110352184351297536	Pray for Nebraska and Iowa	sympathy_and_support
1110265712780759045	For #2019FloodFight USACE is providing flood-fight assistance to include: providing technical assistance to local municipalities and/or levee systems in South Dakota, Nebraska, Iowa, Kansas, and Missouri; (1/4)	rescue_volunteering_or_donation_effort
1111775487930568704	Yep, look what all the deplorables are doing! They are riding with their families and their Bibles and most likely a gun to deliver help to others. God bless them and safe journey	sympathy_and_support
1110743198291378176	@Aemisegger1 @AOC Yep, here in Nebraska we get land hurricanes and $1.4 billion in damage like clockwork. Nothing about this is remotely usual.”	infrastructure_and_utility_damage
1110654899107364868	Why would a verified sports journalism organization be so petty?	not_humanitarian
1110656778113560582	@lutzviewfarms is working on getting a load of hay and other supplies together to go to Nebraska. Feed and even household goods are welcomed. If you would like to help John in this effort, please contact him directly for more information at: (734) 320-1969.	requests_or_urgent_needs
1112937663378620429	JOB: Lincoln NE USA - Per Diem Home Health Aide - As a Home Health Aide HHA you will Assist patients : As a Home Health Aide HHA you will Assist patients with personal care needs bathing mouth care shampoo and hair care JOBS LINCOLN NEBRASKA	not_humanitarian
1110900286455988224	#haveyouherd How 2 farmers and a bunch of volunteers saved the worlds largest herd of rare goats from Nebraskas flooding	rescue_volunteering_or_donation_effort
1111437949193740289	I can basically eat out here for Nebraska prices by using Yelp to find the right places. So far I would say the most undisputed win for Nebraska is Hispanic food. I have yet to find a place here that’s as good as the El Salvadoran food truck 3 blocks from my house on 27th in LNK.	not_humanitarian
1112931837515628545	#NEBRASKASTRONG. A total of $436,719 was donated during the Nebraska Strong Drive for Flood Relief. Thank you to all who donated!	rescue_volunteering_or_donation_effort
1110986652300820480	On Friday 3/22, Nebraska Governor, Pete Ricketts, announced the #NebraskaStrong initiative to help Nebraskans recover from severe flooding. We were honored to offer our WorkGroup Recovery Space for a statewide telethon that has raised almost $500K.	rescue_volunteering_or_donation_effort
1112410379651444736	61-year-old, Cecile Eledge delivered five pound, 13-ounce Uma Louise Dougherty-Eledge at Nebraska Medical Center at 6:06 am on Monday, March 25. &gt;&gt;	not_humanitarian
1110624443561332736	Grassley: Iowa, Nebraska flooding victims eligible for aid under Senate bill. @ceboudreau reports:  | Photo: AP	rescue_volunteering_or_donation_effort
1112554806776942593	Midwest flooding is going to cost billions of dollars in damages  via @thinkprogress	infrastructure_and_utility_damage
1110942098478587907	It has been over a week as the Midwest continues to deal with historic flooding. To help them out, people from across the peninsula, particularly from Talbot County, Maryland, are	other_relevant_information
1110959883673841664	Nebraska United Way organizations and the Nebraska Bankers Association have teamed up for the Bank on Nebraska Flood Relief Fund.	rescue_volunteering_or_donation_effort
1111721959648309248	Farm Rescue delivers first load of hay in Nebraska this week	rescue_volunteering_or_donation_effort
1110920744375148545	Thanks to everyone who donated to our drive last week, we were able to gather over 200 items for those affected by the flooding in Nebraska and Iowa! #nebraskastrong	rescue_volunteering_or_donation_effort
1111662422492774401	We need to Band Together to Help these Folks!! Our Nations Food Supply, Gone!! Time to Plant as Many Gardens as Possible!! Lets get the seeds in the Ground!! &lt;3	sympathy_and_support
1110534266180509696	Flooding and Ice Nebraska Iowa Damage 032519	infrastructure_and_utility_damage
1112453891608719362	A dear friend of mines reservation of origin in Nebraska is in dire need of help and supplies due to flooding! Read below and please give if you can: [Fundraiser Link]	rescue_volunteering_or_donation_effort
1110383375754366977	@daxshepard @chrisdelia @ArmchairExpPod Thanks Dax for mentioning the Nebraska floods! A lot of people have lost their homes, livestock and farm land around here and its nice to know even people in Cali care	sympathy_and_support
1112687144424914946	Americans ALWAYS step up when somebody is in need, Animals are no exception. Support our Truckers, Ranchers and Farmers who are hurting from floods.	sympathy_and_support
1110748188699430913	@paparoach Omaha, Nebraska and donate some funds to flood relief.	rescue_volunteering_or_donation_effort
1112769102207176705	When major disaster strikes, the REALTORS® Relief Foundation (RRF) strives to help families who have endured an unimaginable loss. Currently, the RRF is raising funds to help those affected by recent flooding in Nebraska. Learn more at	rescue_volunteering_or_donation_effort
1110304989048696833	Thank you. We will donate to Salvation Army tomorrow. We have always found they are the most responsible/reliable in disbursing needed funds. Let us know if there is something else we can do. #LetsRoll #Unity	rescue_volunteering_or_donation_effort
1111836722810097666	@bethbjb @nowthisnews @Bernard_Michel1 Pine Ridge Reservation, Nebraska. They are in dire, dire straits. If you have any contacts who are able to at least truck them in some water, via tanker or other large vessel, this is whats desperately sought after right now. They are trapped, with addl snow on the ground.	requests_or_urgent_needs
1112806915631955968	Mostly a marketing tactic: Nebraska Farm Bureau Foundation director provides guide to deciphering food labels	not_humanitarian
1112785484105895936	Gravel roads are gone and so are 11 state bridges. The amount of livestock lost is still unknown. This update comes to us from a fellow farm broadcaster on the ground in Nebraska.	infrastructure_and_utility_damage
1111903513888653313	#ClimateChange has devastated many of Nebraskas communities, among which is the Ponca Tribe. Please consider helping by donating to support the people via the Donate button at the top of their webpage! #NebraskaStrong #PoncaFlood2019	rescue_volunteering_or_donation_effort
1111259434112688128	We continue to hold all those affected by the Midwest flooding in our prayers. Read how one @CUNE student in Nebraska is helping coordinate flood rescue efforts.	sympathy_and_support
1111027389289713665	@GarySinise @BNBuzz Would love to see you @US_Stratcom, the floods have devastated Nebraska, you are a gift to America, God bless you for eternity.	sympathy_and_support
1110910776229928962	The @doterraHHF provided relief kits to people effected by the flooding in Nebraska. Thank you to those who are dedicated to serving others. Our thoughts and prayers are with those affected. ὤF	sympathy_and_support
